height,weight,sixty_time,exit_velo_max,exit_velo_avg,distance_max,inf_velo,three_section_commit_group,primary_position_2B,primary_position_3B,primary_position_SS,throwing_hand_R,hitting_handedness_R,hitting_handedness_S,player_region_Northeast,player_region_South,player_region_West,power_speed,size_ratio,arm_strength_size,inf_velo_squared,sixty_time_squared,is_middle_infielder,elite_tools,southern_ss,South_tall,South_power,West_tall,West_power,Northeast_tall,Northeast_power
70.0,165.0,8.29,84.0,73.8,301.0,72.0,0,False,True,False,True,True,False,False,False,True,696.3599999999999,11550.0,5040.0,5184.0,68.72409999999999,False,False,False,False,False,False,False,False,False
71.0,175.0,6.99,88.6,82.1,315.0,86.0,0,True,False,False,True,True,False,True,False,False,619.314,12425.0,6106.0,7396.0,48.8601,True,False,False,False,False,False,False,False,False
75.0,182.8,7.31,92.9,83.0,331.0,85.0,0,False,False,True,True,True,False,False,True,False,679.099,13710.0,6375.0,7225.0,53.436099999999996,True,False,True,True,False,False,False,False,False
73.0,196.0,7.09,98.8,91.7,376.0,80.0,0,False,False,False,True,True,False,True,False,False,700.492,14308.0,5840.0,6400.0,50.2681,False,False,False,False,False,False,False,False,True
69.0,155.0,7.48,91.8,81.4,342.0,87.0,0,False,False,True,True,False,False,False,True,False,686.664,10695.0,6003.0,7569.0,55.95040000000001,True,False,True,False,False,False,False,False,False
73.0,160.0,6.96,85.3,77.9,303.0,82.0,0,False,False,True,True,True,False,True,False,False,593.688,11680.0,5986.0,6724.0,48.4416,True,False,False,False,False,False,False,False,False
74.0,205.0,7.58,91.0,86.4,313.0,75.0,0,False,False,False,True,True,False,False,True,False,689.78,15170.0,5550.0,5625.0,57.4564,False,False,False,True,False,False,False,False,False
75.0,190.0,7.69,93.8,85.2,345.0,78.0,0,False,False,False,True,True,False,True,False,False,721.322,14250.0,5850.0,6084.0,59.136100000000006,False,False,False,False,False,False,False,True,False
70.0,185.0,6.81,98.6,87.3,331.0,85.0,0,False,False,True,True,True,False,False,False,False,671.4659999999999,12950.0,5950.0,7225.0,46.376099999999994,True,False,False,False,False,False,False,False,False
72.0,190.0,7.72,90.4,80.7,332.0,82.0,0,False,True,False,True,False,False,True,False,False,697.888,13680.0,5904.0,6724.0,59.5984,False,False,False,False,False,False,False,False,False
69.0,175.0,7.65,92.2,75.5,335.0,82.0,1,False,True,False,True,True,False,False,True,False,705.33,12075.0,5658.0,6724.0,58.52250000000001,False,False,False,False,False,False,False,False,False
72.0,175.0,7.81,83.9,75.4,299.0,73.0,0,False,True,False,True,True,False,False,True,False,655.259,12600.0,5256.0,5329.0,60.99609999999999,False,False,False,False,False,False,False,False,False
71.0,170.0,7.05,91.0,83.1,309.0,79.0,0,True,False,False,True,True,False,False,False,False,641.55,12070.0,5609.0,6241.0,49.7025,True,False,False,False,False,False,False,False,False
71.0,165.0,6.89,99.8,92.0,378.0,80.0,0,False,False,True,True,True,False,False,False,True,687.622,11715.0,5680.0,6400.0,47.4721,True,False,False,False,False,False,True,False,False
68.0,160.0,7.04,96.3,90.7,370.0,88.0,1,False,False,True,True,True,False,False,False,True,677.952,10880.0,5984.0,7744.0,49.5616,True,False,False,False,False,False,True,False,False
71.0,160.9,7.35,93.2,85.4,345.0,86.0,0,False,False,True,True,True,False,False,True,False,685.02,11423.9,6106.0,7396.0,54.022499999999994,True,False,True,False,False,False,False,False,False
73.0,170.0,7.06,88.7,79.9,304.0,78.0,0,False,False,True,True,True,False,True,False,False,626.222,12410.0,5694.0,6084.0,49.843599999999995,True,False,False,False,False,False,False,False,False
69.0,167.1,7.09,92.0,83.3,340.0,83.0,0,True,False,False,True,True,False,False,False,True,652.28,11529.9,5727.0,6889.0,50.2681,True,False,False,False,False,False,False,False,False
69.0,165.0,7.12,92.8,87.3,352.0,87.0,1,False,False,True,True,False,False,False,False,False,660.736,11385.0,6003.0,7569.0,50.6944,True,False,False,False,False,False,False,False,False
70.0,160.0,6.71,95.4,82.2,352.0,75.0,1,False,False,True,True,True,False,True,False,False,640.134,11200.0,5250.0,5625.0,45.0241,True,False,False,False,False,False,False,False,True
71.0,185.0,7.21,92.8,89.6,323.0,85.0,1,False,False,True,True,False,True,False,True,False,669.088,13135.0,6035.0,7225.0,51.9841,True,False,True,False,False,False,False,False,False
72.0,165.0,6.81,88.5,80.7,313.0,82.0,0,True,False,False,True,True,False,False,False,False,602.685,11880.0,5904.0,6724.0,46.376099999999994,True,False,False,False,False,False,False,False,False
71.0,210.0,7.2,99.9,93.6,356.0,76.0,0,False,False,False,True,True,False,False,True,False,719.2800000000001,14910.0,5396.0,5776.0,51.84,False,False,False,False,True,False,False,False,False
73.0,185.0,6.9,89.1,82.8,274.0,77.0,0,False,False,True,True,True,False,False,True,False,614.79,13505.0,5621.0,5929.0,47.61000000000001,True,False,True,False,False,False,False,False,False
73.0,185.0,6.92,100.0,94.2,373.0,91.0,2,False,False,True,True,True,False,False,True,False,692.0,13505.0,6643.0,8281.0,47.8864,True,False,True,False,True,False,False,False,False
74.0,215.0,8.24,87.9,83.4,297.0,70.0,0,False,False,False,True,False,False,False,False,False,724.296,15910.0,5180.0,4900.0,67.8976,False,False,False,False,False,False,False,False,False
74.0,170.0,7.03,91.0,83.5,275.0,84.0,0,False,False,True,True,True,False,False,True,False,639.73,12580.0,6216.0,7056.0,49.4209,True,False,True,True,False,False,False,False,False
75.0,170.0,7.0,85.0,82.9,322.0,80.0,0,False,False,True,True,True,False,False,False,False,595.0,12750.0,6000.0,6400.0,49.0,True,False,False,False,False,False,False,False,False
76.0,210.0,7.35,96.7,72.8,355.0,78.0,1,False,True,False,True,True,False,False,False,True,710.745,15960.0,5928.0,6084.0,54.022499999999994,False,False,False,False,False,True,True,False,False
74.0,200.0,6.86,100.4,96.5,351.0,80.0,2,False,False,False,False,False,False,False,False,False,688.744,14800.0,5920.0,6400.0,47.0596,False,False,False,False,False,False,False,False,False
67.0,130.0,7.51,85.2,79.3,302.0,79.0,0,False,False,True,True,True,False,False,False,True,639.852,8710.0,5293.0,6241.0,56.400099999999995,True,False,False,False,False,False,False,False,False
73.0,190.0,7.04,96.4,86.8,368.0,89.0,0,True,False,False,True,True,False,True,False,False,678.6560000000001,13870.0,6497.0,7921.0,49.5616,True,False,False,False,False,False,False,False,True
73.0,210.0,8.09,88.2,78.1,294.0,89.0,0,False,False,False,False,False,False,False,True,False,713.538,15330.0,6497.0,7921.0,65.4481,False,False,False,False,False,False,False,False,False
68.0,195.0,7.95,93.1,84.4,313.0,80.0,0,False,True,False,True,True,False,False,False,True,740.145,13260.0,5440.0,6400.0,63.2025,False,False,False,False,False,False,False,False,False
71.0,185.0,6.88,96.8,88.9,367.0,89.0,0,False,False,True,True,True,False,False,True,False,665.9839999999999,13135.0,6319.0,7921.0,47.334399999999995,True,False,True,False,True,False,False,False,False
76.0,205.0,7.37,93.0,84.6,334.0,78.0,1,False,True,False,True,False,False,False,True,False,685.41,15580.0,5928.0,6084.0,54.316900000000004,False,False,False,True,False,False,False,False,False
73.0,210.0,7.47,99.2,90.4,371.0,74.0,0,False,False,False,False,True,False,False,True,False,741.024,15330.0,5402.0,5476.0,55.8009,False,False,False,False,True,False,False,False,False
69.0,145.0,7.16,82.4,69.9,246.0,77.0,0,False,False,True,True,True,False,False,False,True,589.984,10005.0,5313.0,5929.0,51.2656,True,False,False,False,False,False,False,False,False
73.0,180.0,6.71,97.2,93.1,336.0,89.0,2,False,False,True,True,False,False,False,True,False,652.212,13140.0,6497.0,7921.0,45.0241,True,False,True,False,True,False,False,False,False
70.0,180.0,6.5,101.2,94.5,384.0,82.0,1,False,False,True,True,True,False,False,False,True,657.8000000000001,12600.0,5740.0,6724.0,42.25,True,False,False,False,False,False,True,False,False
68.0,140.0,7.5,83.4,71.6,263.0,83.0,0,False,False,True,True,False,False,True,False,False,625.5,9520.0,5644.0,6889.0,56.25,True,False,False,False,False,False,False,False,False
71.0,140.0,7.97,76.0,67.5,267.0,68.0,0,True,False,False,True,True,False,True,False,False,605.72,9940.0,4828.0,4624.0,63.5209,True,False,False,False,False,False,False,False,False
71.0,165.0,7.43,98.2,81.6,318.0,80.0,0,False,False,True,True,True,False,False,False,False,729.626,11715.0,5680.0,6400.0,55.204899999999995,True,False,False,False,False,False,False,False,False
65.0,135.0,7.26,87.3,80.2,288.0,74.0,2,False,False,True,True,True,False,False,False,True,633.798,8775.0,4810.0,5476.0,52.7076,True,False,False,False,False,False,False,False,False
72.0,190.0,7.14,89.0,77.9,344.0,84.0,0,False,True,False,True,True,False,True,False,False,635.4599999999999,13680.0,6048.0,7056.0,50.9796,False,False,False,False,False,False,False,False,False
72.0,185.0,6.99,96.4,87.7,374.0,85.0,0,False,True,False,True,True,False,False,True,False,673.836,13320.0,6120.0,7225.0,48.8601,False,False,False,False,True,False,False,False,False
73.0,223.0,6.74,108.6,102.3,379.0,84.0,2,False,False,False,False,False,False,False,False,False,731.9639999999999,16279.0,6132.0,7056.0,45.427600000000005,False,False,False,False,False,False,False,False,False
72.0,214.0,7.48,100.0,91.5,358.0,75.0,0,False,False,False,False,False,False,False,False,True,748.0,15408.0,5400.0,5625.0,55.95040000000001,False,False,False,False,False,False,True,False,False
72.0,200.0,7.81,92.9,85.9,334.0,74.0,0,False,False,False,False,False,False,False,True,False,725.549,14400.0,5328.0,5476.0,60.99609999999999,False,False,False,False,False,False,False,False,False
71.0,285.0,7.43,90.1,79.5,305.0,81.0,0,False,False,True,True,True,False,True,False,False,669.443,20235.0,5751.0,6561.0,55.204899999999995,True,False,False,False,False,False,False,False,False
72.0,210.0,6.8,97.9,90.8,369.0,84.0,0,False,True,False,True,False,False,False,True,False,665.72,15120.0,6048.0,7056.0,46.239999999999995,False,False,False,False,True,False,False,False,False
72.0,220.0,7.0,92.8,82.5,323.0,75.0,0,False,False,False,True,True,False,True,False,False,649.6,15840.0,5400.0,5625.0,49.0,False,False,False,False,False,False,False,False,False
72.0,165.0,7.23,85.9,70.1,297.0,83.0,0,False,False,True,True,True,False,True,False,False,621.0570000000001,11880.0,5976.0,6889.0,52.27290000000001,True,False,False,False,False,False,False,False,False
68.0,150.0,7.09,88.5,84.3,280.0,82.0,0,False,False,True,True,True,False,False,False,True,627.465,10200.0,5576.0,6724.0,50.2681,True,False,False,False,False,False,False,False,False
74.0,195.0,7.09,95.7,90.9,354.0,90.0,1,False,False,True,True,True,False,False,True,False,678.513,14430.0,6660.0,8100.0,50.2681,True,False,True,True,True,False,False,False,False
72.0,172.0,6.91,91.8,81.1,341.0,91.0,2,False,False,True,True,False,True,True,False,False,634.338,12384.0,6552.0,8281.0,47.7481,True,False,False,False,False,False,False,False,False
70.0,170.0,7.51,91.7,81.3,315.0,92.0,1,False,False,True,True,True,False,True,False,False,688.667,11900.0,6440.0,8464.0,56.400099999999995,True,False,False,False,False,False,False,False,False
73.0,194.0,7.3,87.3,83.2,319.0,76.0,1,False,True,False,True,False,True,False,False,True,637.29,14162.0,5548.0,5776.0,53.29,False,False,False,False,False,False,False,False,False
73.0,190.0,7.05,91.1,82.0,277.0,80.0,0,False,False,True,True,True,False,True,False,False,642.255,13870.0,5840.0,6400.0,49.7025,True,False,False,False,False,False,False,False,False
73.0,175.0,7.51,90.3,81.0,287.0,82.0,0,False,False,True,True,True,False,False,False,True,678.1529999999999,12775.0,5986.0,6724.0,56.400099999999995,True,False,False,False,False,False,False,False,False
71.0,180.0,7.55,87.1,79.3,316.0,81.0,0,False,False,True,True,True,False,False,True,False,657.6049999999999,12780.0,5751.0,6561.0,57.0025,True,False,True,False,False,False,False,False,False
72.0,185.0,7.78,91.8,83.5,353.0,78.0,0,False,True,False,True,True,False,True,False,False,714.204,13320.0,5616.0,6084.0,60.528400000000005,False,False,False,False,False,False,False,False,False
72.0,196.2,7.23,92.8,86.7,359.0,83.0,0,False,True,False,True,True,False,True,False,False,670.9440000000001,14126.4,5976.0,6889.0,52.27290000000001,False,False,False,False,False,False,False,False,False
69.0,155.0,7.2,92.1,85.6,348.0,73.0,0,False,False,True,True,True,False,False,True,False,663.12,10695.0,5037.0,5329.0,51.84,True,False,True,False,False,False,False,False,False
67.0,165.0,6.9,87.5,81.1,283.0,78.0,0,True,False,False,True,True,False,True,False,False,603.75,11055.0,5226.0,6084.0,47.61000000000001,True,False,False,False,False,False,False,False,False
70.0,186.2,7.8,92.3,85.1,359.0,82.0,0,True,False,False,True,True,False,False,False,True,719.9399999999999,13034.0,5740.0,6724.0,60.839999999999996,True,False,False,False,False,False,False,False,False
73.0,172.8,6.54,96.7,92.2,347.0,86.0,1,False,False,True,True,True,False,True,False,False,632.418,12614.400000000001,6278.0,7396.0,42.7716,True,False,False,False,False,False,False,False,True
75.0,215.0,7.34,93.5,85.3,355.0,86.0,0,False,True,False,True,True,False,False,False,False,686.29,16125.0,6450.0,7396.0,53.8756,False,False,False,False,False,False,False,False,False
72.0,174.4,7.52,88.2,84.1,321.0,82.0,0,False,False,True,True,True,False,True,False,False,663.264,12556.800000000001,5904.0,6724.0,56.550399999999996,True,False,False,False,False,False,False,False,False
72.0,185.0,7.07,95.2,86.6,337.0,84.0,0,False,False,True,True,True,False,False,True,False,673.0640000000001,13320.0,6048.0,7056.0,49.9849,True,False,True,False,True,False,False,False,False
76.0,210.0,7.67,94.8,90.2,336.0,85.0,0,False,False,False,True,True,False,True,False,False,727.116,15960.0,6460.0,7225.0,58.8289,False,False,False,False,False,False,False,True,False
70.0,245.0,8.56,88.3,82.2,298.0,68.0,0,False,False,False,True,True,False,True,False,False,755.8480000000001,17150.0,4760.0,4624.0,73.2736,False,False,False,False,False,False,False,False,False
73.0,180.0,7.28,89.2,81.4,286.0,87.0,0,False,False,True,True,True,False,True,False,False,649.3760000000001,13140.0,6351.0,7569.0,52.998400000000004,True,False,False,False,False,False,False,False,False
67.0,166.9,7.15,92.9,85.9,312.0,86.0,0,False,False,True,True,True,False,True,False,False,664.2350000000001,11182.300000000001,5762.0,7396.0,51.1225,True,False,False,False,False,False,False,False,False
75.0,203.0,7.89,93.6,83.8,308.0,81.0,1,False,False,False,False,False,False,True,False,False,738.5039999999999,15225.0,6075.0,6561.0,62.25209999999999,False,False,False,False,False,False,False,True,False
69.0,165.0,6.76,86.6,78.3,293.0,79.0,1,False,False,True,True,True,False,False,True,False,585.4159999999999,11385.0,5451.0,6241.0,45.697599999999994,True,False,True,False,False,False,False,False,False
69.0,155.0,7.32,89.3,78.3,333.0,78.0,0,False,False,True,True,True,False,False,False,False,653.676,10695.0,5382.0,6084.0,53.58240000000001,True,False,False,False,False,False,False,False,False
73.0,178.0,7.23,95.1,87.0,352.0,80.0,0,False,False,True,True,True,False,False,False,False,687.573,12994.0,5840.0,6400.0,52.27290000000001,True,False,False,False,False,False,False,False,False
72.0,186.0,6.93,91.8,84.6,329.0,79.0,0,True,False,False,True,True,False,False,False,False,636.174,13392.0,5688.0,6241.0,48.024899999999995,True,False,False,False,False,False,False,False,False
71.0,145.0,7.53,84.4,81.0,286.0,68.0,0,True,False,False,True,True,False,False,False,False,635.532,10295.0,4828.0,4624.0,56.700900000000004,True,False,False,False,False,False,False,False,False
69.0,180.0,8.18,82.7,70.9,272.0,77.0,0,True,False,False,True,True,False,True,False,False,676.486,12420.0,5313.0,5929.0,66.91239999999999,True,False,False,False,False,False,False,False,False
65.0,115.0,7.53,69.1,59.8,223.0,61.0,0,False,False,True,True,True,False,True,False,False,520.323,7475.0,3965.0,3721.0,56.700900000000004,True,False,False,False,False,False,False,False,False
72.0,175.0,7.04,99.8,91.4,381.0,80.0,1,False,False,True,True,True,False,False,False,True,702.592,12600.0,5760.0,6400.0,49.5616,True,False,False,False,False,False,True,False,False
73.0,180.0,7.1,95.2,90.1,361.0,87.0,1,False,False,True,True,True,False,False,True,False,675.92,13140.0,6351.0,7569.0,50.41,True,False,True,False,True,False,False,False,False
71.0,200.0,7.83,88.8,77.2,284.0,72.0,0,False,False,False,True,True,False,True,False,False,695.304,14200.0,5112.0,5184.0,61.3089,False,False,False,False,False,False,False,False,False
69.0,140.0,7.49,86.7,80.7,292.0,87.0,0,False,False,True,True,True,False,True,False,False,649.383,9660.0,6003.0,7569.0,56.100100000000005,True,False,False,False,False,False,False,False,False
72.0,190.0,7.44,89.9,84.2,318.0,81.0,1,False,True,False,True,True,False,True,False,False,668.8560000000001,13680.0,5832.0,6561.0,55.35360000000001,False,False,False,False,False,False,False,False,False
73.0,200.0,7.06,97.6,90.6,363.0,87.0,1,False,True,False,True,False,False,True,False,False,689.0559999999999,14600.0,6351.0,7569.0,49.843599999999995,False,False,False,False,False,False,False,False,True
66.0,150.0,7.52,82.1,73.3,250.0,72.0,0,False,False,True,True,True,False,False,True,False,617.3919999999999,9900.0,4752.0,5184.0,56.550399999999996,True,False,True,False,False,False,False,False,False
73.0,180.0,7.06,99.0,85.0,351.0,80.0,1,True,False,False,True,False,True,True,False,False,698.9399999999999,13140.0,5840.0,6400.0,49.843599999999995,True,False,False,False,False,False,False,False,True
72.0,195.0,7.13,95.6,84.4,338.0,91.0,1,False,True,False,True,True,False,False,True,False,681.6279999999999,14040.0,6552.0,8281.0,50.8369,False,False,False,False,True,False,False,False,False
73.0,180.0,6.87,96.0,89.6,372.0,86.0,0,False,True,False,True,True,False,False,True,False,659.52,13140.0,6278.0,7396.0,47.1969,False,False,False,False,True,False,False,False,False
70.0,180.0,6.92,97.0,86.4,368.0,82.0,0,False,False,True,True,True,False,False,False,True,671.24,12600.0,5740.0,6724.0,47.8864,True,False,False,False,False,False,True,False,False
70.0,160.0,6.99,88.1,78.2,300.0,82.0,1,False,False,True,True,False,False,False,False,True,615.819,11200.0,5740.0,6724.0,48.8601,True,False,False,False,False,False,False,False,False
72.0,185.0,7.55,96.1,89.4,352.0,85.0,0,False,True,False,True,False,False,False,False,False,725.555,13320.0,6120.0,7225.0,57.0025,False,False,False,False,False,False,False,False,False
66.0,142.0,7.21,85.9,79.0,300.0,74.0,0,True,False,False,True,True,False,True,False,False,619.339,9372.0,4884.0,5476.0,51.9841,True,False,False,False,False,False,False,False,False
73.0,170.0,6.64,102.5,92.0,377.0,91.0,1,False,True,False,True,True,False,False,True,False,680.6,12410.0,6643.0,8281.0,44.0896,False,False,False,False,True,False,False,False,False
75.0,175.0,7.26,100.6,91.8,352.0,89.0,2,False,False,True,True,True,False,False,True,False,730.3559999999999,13125.0,6675.0,7921.0,52.7076,True,False,True,True,True,False,False,False,False
76.0,200.0,7.19,98.2,87.4,347.0,80.0,0,False,True,False,True,True,False,False,False,False,706.0580000000001,15200.0,6080.0,6400.0,51.69610000000001,False,False,False,False,False,False,False,False,False
74.0,195.0,7.58,96.1,88.7,306.0,79.0,0,False,False,False,False,False,False,False,False,False,728.438,14430.0,5846.0,6241.0,57.4564,False,False,False,False,False,False,False,False,False
71.0,160.0,7.07,101.0,91.4,400.0,86.0,0,False,False,True,True,False,False,True,False,False,714.07,11360.0,6106.0,7396.0,49.9849,True,False,False,False,False,False,False,False,True
72.0,160.0,7.2,86.2,79.5,315.0,81.0,1,False,False,True,True,True,False,False,True,False,620.64,11520.0,5832.0,6561.0,51.84,True,False,True,False,False,False,False,False,False
71.0,190.0,7.49,90.7,84.7,308.0,81.0,0,False,True,False,True,True,False,False,True,False,679.3430000000001,13490.0,5751.0,6561.0,56.100100000000005,False,False,False,False,False,False,False,False,False
73.0,219.1,7.07,99.4,93.5,344.0,89.0,2,False,True,False,True,True,False,False,False,False,702.758,15994.3,6497.0,7921.0,49.9849,False,False,False,False,False,False,False,False,False
68.0,155.0,7.59,84.3,72.2,244.0,79.0,0,True,False,False,True,True,False,False,False,False,639.837,10540.0,5372.0,6241.0,57.6081,True,False,False,False,False,False,False,False,False
68.0,170.0,6.85,90.9,81.5,332.0,83.0,0,True,False,False,True,True,False,False,False,False,622.665,11560.0,5644.0,6889.0,46.92249999999999,True,False,False,False,False,False,False,False,False
69.0,150.0,6.49,90.3,84.9,323.0,86.0,1,False,False,True,True,True,False,True,False,False,586.047,10350.0,5934.0,7396.0,42.1201,True,False,False,False,False,False,False,False,False
74.0,238.0,7.56,89.4,84.5,306.0,73.0,0,False,True,False,True,True,False,False,False,False,675.864,17612.0,5402.0,5329.0,57.1536,False,False,False,False,False,False,False,False,False
74.0,185.0,6.78,91.8,86.7,322.0,81.0,1,False,False,True,False,True,False,False,False,False,622.404,13690.0,5994.0,6561.0,45.9684,True,False,False,False,False,False,False,False,False
71.0,190.0,7.27,94.5,87.7,331.0,85.0,0,False,True,False,True,True,False,False,False,False,687.015,13490.0,6035.0,7225.0,52.85289999999999,False,False,False,False,False,False,False,False,False
73.0,180.0,6.92,92.4,84.8,347.0,77.0,0,False,False,True,True,True,False,True,False,False,639.408,13140.0,5621.0,5929.0,47.8864,True,False,False,False,False,False,False,False,False
76.0,205.0,7.19,94.3,82.3,350.0,75.0,0,False,False,False,True,False,False,False,False,False,678.017,15580.0,5700.0,5625.0,51.69610000000001,False,False,False,False,False,False,False,False,False
70.0,150.0,7.27,85.3,78.2,321.0,79.0,0,True,False,False,True,True,False,False,True,False,620.131,10500.0,5530.0,6241.0,52.85289999999999,True,False,False,False,False,False,False,False,False
73.0,181.0,7.0,88.2,84.4,293.0,83.0,0,False,False,True,True,False,False,False,True,False,617.4,13213.0,6059.0,6889.0,49.0,True,False,True,False,False,False,False,False,False
75.0,220.0,6.6,99.7,92.7,333.0,81.0,0,False,False,False,True,True,False,False,True,False,658.02,16500.0,6075.0,6561.0,43.559999999999995,False,False,False,True,True,False,False,False,False
76.0,215.0,7.22,100.1,95.2,363.0,86.0,1,False,True,False,True,True,False,False,False,False,722.722,16340.0,6536.0,7396.0,52.1284,False,False,False,False,False,False,False,False,False
73.0,195.0,7.17,100.6,89.1,351.0,78.0,0,False,False,False,True,True,False,False,True,False,721.3019999999999,14235.0,5694.0,6084.0,51.408899999999996,False,False,False,False,True,False,False,False,False
73.0,170.0,7.24,95.3,90.8,309.0,84.0,1,False,True,False,True,True,False,False,False,True,689.972,12410.0,6132.0,7056.0,52.4176,False,False,False,False,False,False,True,False,False
76.0,242.3,7.01,101.2,91.4,394.0,78.0,0,False,False,False,True,True,False,False,False,False,709.412,18414.8,5928.0,6084.0,49.1401,False,False,False,False,False,False,False,False,False
75.0,210.1,7.34,96.1,89.6,359.0,83.0,0,False,False,False,True,True,False,False,False,False,705.3739999999999,15757.5,6225.0,6889.0,53.8756,False,False,False,False,False,False,False,False,False
70.0,170.0,7.35,89.6,80.5,338.0,82.0,1,False,False,True,True,False,False,False,False,False,658.56,11900.0,5740.0,6724.0,54.022499999999994,True,False,False,False,False,False,False,False,False
71.0,240.0,8.21,99.5,93.6,359.0,76.0,0,False,False,False,False,False,False,False,False,False,816.8950000000001,17040.0,5396.0,5776.0,67.40410000000001,False,False,False,False,False,False,False,False,False
71.0,180.0,7.57,84.1,67.8,297.0,71.0,0,False,True,False,True,True,False,True,False,False,636.637,12780.0,5041.0,5041.0,57.3049,False,False,False,False,False,False,False,False,False
72.0,180.0,7.09,90.4,83.0,324.0,80.0,0,False,False,True,True,True,False,False,False,False,640.936,12960.0,5760.0,6400.0,50.2681,True,False,False,False,False,False,False,False,False
73.0,210.0,7.08,94.0,90.5,350.0,82.0,1,False,False,False,False,False,False,False,False,False,665.52,15330.0,5986.0,6724.0,50.126400000000004,False,False,False,False,False,False,False,False,False
73.0,175.0,7.31,92.3,90.2,332.0,82.0,1,False,False,True,True,True,False,False,False,False,674.713,12775.0,5986.0,6724.0,53.436099999999996,True,False,False,False,False,False,False,False,False
71.0,185.0,7.03,94.7,86.5,342.0,83.0,0,True,False,False,True,False,False,False,False,False,665.7410000000001,13135.0,5893.0,6889.0,49.4209,True,False,False,False,False,False,False,False,False
71.0,201.0,6.48,99.0,90.2,366.0,91.0,1,False,False,True,True,True,False,False,False,False,641.5200000000001,14271.0,6461.0,8281.0,41.99040000000001,True,False,False,False,False,False,False,False,False
70.0,175.0,6.91,96.9,88.4,367.0,81.0,0,False,False,True,True,True,False,False,False,True,669.5790000000001,12250.0,5670.0,6561.0,47.7481,True,False,False,False,False,False,True,False,False
73.0,180.0,7.7,86.3,77.9,305.0,80.0,0,False,False,True,True,True,False,False,True,False,664.51,13140.0,5840.0,6400.0,59.290000000000006,True,False,True,False,False,False,False,False,False
70.0,180.0,7.54,87.7,78.4,298.0,73.0,0,False,False,True,True,True,False,False,True,False,661.258,12600.0,5110.0,5329.0,56.8516,True,False,True,False,False,False,False,False,False
70.0,180.0,7.52,88.8,82.4,323.0,84.0,1,False,True,False,True,True,False,True,False,False,667.776,12600.0,5880.0,7056.0,56.550399999999996,False,False,False,False,False,False,False,False,False
72.0,219.0,7.56,96.7,86.9,314.0,86.0,0,False,True,False,True,True,False,False,False,False,731.052,15768.0,6192.0,7396.0,57.1536,False,False,False,False,False,False,False,False,False
73.0,180.0,6.8,95.5,85.3,355.0,87.0,1,False,False,True,True,True,False,True,False,False,649.4,13140.0,6351.0,7569.0,46.239999999999995,True,False,False,False,False,False,False,False,True
71.0,175.0,7.46,88.8,80.9,319.0,84.0,0,False,False,True,True,True,False,False,False,False,662.448,12425.0,5964.0,7056.0,55.6516,True,False,False,False,False,False,False,False,False
72.0,190.0,6.98,94.2,86.7,287.0,87.0,0,False,False,True,True,False,False,False,False,False,657.5160000000001,13680.0,6264.0,7569.0,48.720400000000005,True,False,False,False,False,False,False,False,False
66.0,155.0,6.78,94.8,84.8,360.0,86.0,0,True,False,False,True,True,False,False,True,False,642.744,10230.0,5676.0,7396.0,45.9684,True,False,False,False,False,False,False,False,False
70.0,160.0,6.9,94.0,88.0,341.0,85.0,0,True,False,False,True,True,False,False,False,False,648.6,11200.0,5950.0,7225.0,47.61000000000001,True,False,False,False,False,False,False,False,False
74.0,165.0,7.21,89.1,82.5,316.0,82.0,0,False,True,False,True,True,False,True,False,False,642.411,12210.0,6068.0,6724.0,51.9841,False,False,False,False,False,False,False,True,False
71.0,182.0,6.78,96.6,90.9,363.0,95.0,1,False,False,True,True,True,False,False,False,False,654.948,12922.0,6745.0,9025.0,45.9684,True,False,False,False,False,False,False,False,False
74.0,220.0,8.02,97.4,87.7,366.0,82.0,0,False,False,False,True,False,False,False,False,False,781.148,16280.0,6068.0,6724.0,64.32039999999999,False,False,False,False,False,False,False,False,False
70.0,153.7,7.14,90.3,82.6,329.0,88.0,0,False,False,True,True,True,False,False,False,True,644.742,10759.0,6160.0,7744.0,50.9796,True,False,False,False,False,False,False,False,False
70.0,142.9,6.99,91.9,84.6,333.0,91.0,0,False,False,True,True,False,False,False,False,False,642.3810000000001,10003.0,6370.0,8281.0,48.8601,True,False,False,False,False,False,False,False,False
72.0,175.0,7.5,84.8,77.2,315.0,71.0,0,False,False,False,False,False,False,False,False,False,636.0,12600.0,5112.0,5041.0,56.25,False,False,False,False,False,False,False,False,False
74.0,200.0,7.22,89.9,82.2,315.0,77.0,2,False,True,False,False,True,False,False,True,False,649.078,14800.0,5698.0,5929.0,52.1284,False,False,False,True,False,False,False,False,False
70.0,180.0,7.03,99.5,92.4,376.0,89.0,2,False,False,True,True,True,False,False,False,True,699.485,12600.0,6230.0,7921.0,49.4209,True,False,False,False,False,False,True,False,False
74.0,185.0,6.55,92.4,83.1,313.0,90.0,0,False,False,True,True,True,False,False,False,False,605.22,13690.0,6660.0,8100.0,42.902499999999996,True,False,False,False,False,False,False,False,False
76.0,208.0,7.24,98.4,87.8,328.0,76.0,0,False,False,False,True,True,False,False,False,False,712.416,15808.0,5776.0,5776.0,52.4176,False,False,False,False,False,False,False,False,False
70.0,142.0,7.21,85.7,79.9,323.0,79.0,0,True,False,False,True,True,False,True,False,False,617.897,9940.0,5530.0,6241.0,51.9841,True,False,False,False,False,False,False,False,False
